codigo;ex;Tipo;descricao;NacionalFederal;ImportadoFederal;estadual;municipal;VigenciaInicio;VigenciaFim;Chave;Versao;Fonte
03044200;;0;--Trutas  Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster ;4.20;10.76;0.00;0.00;;;;;
03044300;;0;--Peixes chatos  Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae ;4.20;10.76;0.00;0.00;;;;;
03044400;;0;--Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae;4.20;10.76;0.00;0.00;;;;;
03044500;;0;--Espadarte  Xiphias gladius ;4.20;10.76;0.00;0.00;;;;;
03044600;;0;--Merluza negra e merluza antártica  Dissostichus spp. ;4.20;10.76;0.00;0.00;;;;;
03044910;;0;Cherne-poveiro  Polyprion americanus ;4.20;10.76;0.00;0.00;;;;;
03044920;;0;Garoupas  Acanthistius spp. ;4.20;10.76;0.00;0.00;;;;;
03044990;;0;Outros;4.20;10.76;0.00;0.00;;;;;
03045100;;0;--Tilápias  Oreochromis spp. , bagres  Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp. , carpas  Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus , enguias  Anguilla;4.20;10.76;0.00;0.00;;;;;
03045200;;0;--Salmonídeos;4.20;10.76;0.00;0.00;;;;;
03045300;;0;--Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae;4.20;10.76;0.00;0.00;;;;;
03045400;;0;--Espadarte  Xiphias gladius ;4.20;10.76;0.00;0.00;;;;;
03045500;;0;--Merluza negra e merluza antártica  Dissostichus spp. ;4.20;10.76;0.00;0.00;;;;;
03045900;;0;--Outros;4.20;10.76;0.00;0.00;;;;;
03046100;;0;--Tilápias  Oreochromis spp. ;4.20;10.76;0.00;0.00;;;;;
03046210;;0;Bagre  Ictalurus puntactus ;4.20;10.76;0.00;0.00;;;;;
03046290;;0;Outros;4.20;10.76;0.00;0.00;;;;;
03046300;;0;--Perca-do-nilo  Lates niloticus ;4.20;10.76;0.00;0.00;;;;;
03046900;;0;--Outros;4.20;10.76;0.00;0.00;;;;;
03047100;;0;--Bacalhau-do-atlântico  Gadus mohrua , bacalhau-da-groelândia  Gadus ogac  e bacalhau-do-pacífico  Gadus macrocephalus ;4.20;10.76;0.00;0.00;;;;;
03047200;;0;--Haddock ou lubina  Melanogrammus aeglefinus ;4.20;10.76;0.00;0.00;;;;;
03047300;;0;--Saithe  Pollachius virens ;4.20;10.76;0.00;0.00;;;;;
03047400;;0;--Merluzas e abróteas  Merluccius spp., Urophycis spp. ;4.20;10.76;0.00;0.00;;;;;
03047500;;0;--Merluza-do-alasca  Theragra chalcogramma ;4.20;10.76;0.00;0.00;;;;;
03047900;;0;--Outros;4.20;10.76;0.00;0.00;;;;;
03048100;;0;--Salmões-do-pacífico  Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus , salmão-do-atlântico  Salmo salar  e salmão-do-danúbio  Hucho hucho ;4.20;10.76;0.00;0.00;;;;;
03048200;;0;--Trutas  Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster ;4.20;10.76;0.00;0.00;;;;;
03048300;;0;--Peixes chatos  Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae ;4.20;10.76;0.00;0.00;;;;;
03048400;;0;--Espadarte  Xiphias gladius ;4.20;10.76;0.00;0.00;;;;;
03048510;;0;Merluza negra  Dissostichus eleginoides ;4.20;10.76;0.00;0.00;;;;;
03048520;;0;Merluza antártica  Dissostichus mawsoni ;4.20;10.76;0.00;0.00;;;;;
03048600;;0;--Arenques  Clupea harengus, Clupea pallasii ;4.20;10.76;0.00;0.00;;;;;
03048700;;0;--Atuns  do gênero Thunnus , bonito-listrado  Euthynnus  Katsuwonus  pelamis ;4.20;10.76;0.00;0.00;;;;;
03048910;;0;Pargo  Lutjanus purpureus ;4.20;10.76;0.00;0.00;;;;;
03048920;;0;Cherne-poveiro  Polyprion americanus ;4.20;10.76;0.00;0.00;;;;;
03048930;;0;Garoupas  Acanthistius spp. ;4.20;10.76;0.00;0.00;;;;;
03048940;;0;Tubarão-azul  Prionace glauca ;4.20;10.76;0.00;0.00;;;;;
03048990;;0;Outros;4.20;10.76;0.00;0.00;;;;;
03049100;;0;--Espadarte  Xiphias gladius ;4.20;10.76;0.00;0.00;;;;;
03049211;;0;Bochechas  cheeks ;4.20;10.76;0.00;0.00;;;;;
03049212;;0;Colares  collars ;4.20;10.76;0.00;0.00;;;;;
03049219;;0;Outros;4.20;10.76;0.00;0.00;;;;;
03049221;;0;Bochechas  cheeks ;4.20;10.76;0.00;0.00;;;;;
03049222;;0;Colares  collars ;4.20;10.76;0.00;0.00;;;;;
03049229;;0;Outros;4.20;10.76;0.00;0.00;;;;;
03049300;;0;--Tilápias  Oreochromis spp. , bagres  Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp. , carpas  Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus , enguias  Anguilla;4.20;10.76;0.00;0.00;;;;;
03049400;;0;--Merluza-do-alasca  Theragra chalcogramma ;4.20;10.76;0.00;0.00;;;;;
03049500;;0;--Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto a merluza-do-alasca  Theragra chalcogramma ;4.20;10.76;0.00;0.00;;;;;
03049900;;0;--Outros;4.20;10.76;0.00;0.00;;;;;
03051000;;0;-Farinhas, pós e pellets, de peixe, próprios para alimentação humana;13.45;20.01;0.00;0.00;;;;;
03052000;;0;-Fígados, ovas e sêmen, de peixes, secos, defumados, salgados ou em salmoura;13.45;20.01;0.00;0.00;;;;;
03053100;;0;--Tilápias  Oreochromis spp. , bagres  Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp. , carpas  Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus , enguias  Anguilla;13.45;20.01;0.00;0.00;;;;;
03053210;;0;Bacalhau-do-atlântico  Gadus mohrua , bacalhau-da-groelândia  Gadus ogac  e bacalhau-do-pacífico  Gadus macrocephalus ;13.45;14.05;0.00;0.00;;;;;
03053220;;0;Saithe  Pollachius virens ;13.45;20.01;0.00;0.00;;;;;
03053290;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03053910;;0;Ling  Molva molva  e zarbo  Brosme brosme ;13.45;20.01;0.00;0.00;;;;;
03053990;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03054100;;0;--Salmões-do-pacífico  Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus , salmão-do-atlântico  Salmo salar  e salmão-do-danúbio  Hucho hucho ;16.57;23.13;0.00;0.00;;;;;
03054200;;0;--Arenques  Clupea harengus, Clupea pallasii ;16.57;23.13;0.00;0.00;;;;;
03054300;;0;--Trutas  Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster ;13.45;20.01;0.00;0.00;;;;;
03054400;;0;--Tilápias  Oreochromis spp. , bagres  Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp. , carpas  Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus , enguias  Anguilla;13.45;20.01;0.00;0.00;;;;;
03054910;;0;Bacalhau-do-atlântico  Gadus mohrua , bacalhau-da-groelândia  Gadus ogac  e bacalhau-do-pacífico  Gadus macrocephalus ;16.57;17.17;0.00;0.00;;;;;
03054920;;0;Saithe  Pollachius virens , ling  Molva molva  e zarbo  Brosme brosme ;13.45;20.01;0.00;0.00;;;;;
03054990;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03055100;;0;--Bacalhau-do-atlântico  Gadus mohrua , bacalhau-da-groelândia  Gadus ogac  e bacalhau-do-pacífico  Gadus macrocephalus ;16.57;17.17;0.00;0.00;;;;;
03055910;;0;Das espécies citadas na Nota Complementar 1 deste Capítulo;16.57;17.17;0.00;0.00;;;;;
03055990;;0;Outros;16.57;23.13;0.00;0.00;;;;;
03056100;;0;--Arenques  Clupea harengus, Clupea pallasii ;16.57;23.13;0.00;0.00;;;;;
03056200;;0;--Bacalhau-do-atlântico  Gadus mohrua , bacalhau-da-groelândia  Gadus ogac  e bacalhau-do-pacífico  Gadus macrocephalus ;16.57;17.17;0.00;0.00;;;;;
03056300;;0;--Anchovas  Engraulis spp. ;13.45;20.01;0.00;0.00;;;;;
03056400;;0;--Tilápias  Oreochromis spp. , bagres  Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp. , carpas  Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus , enguias  Anguilla;13.45;20.01;0.00;0.00;;;;;
03056910;;0;Saithe  Pollachius virens , ling  Molva molva  e zarbo  Brosme brosme ;13.45;20.01;0.00;0.00;;;;;
03056990;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03057100;;0;--Barbatanas de tubarão;13.45;20.01;0.00;0.00;;;;;
03057100;01;0;Ex 01 - De tubarão seco, mesmo salgado mas não defumado;16.57;40.13;17.00;0.00;;;;;
03057200;;0;--Cabeças, caudas e bexigas natatórias, de peixes;16.57;23.13;0.00;0.00;;;;;
03057200;01;0;Ex 01 - De peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10;13.45;37.01;17.00;0.00;;;;;
03057200;02;0;Ex 02 - De peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos 0305.61.00 e 0305.62.00;13.45;37.01;17.00;0.00;;;;;
03057900;;0;--Outros;16.57;23.13;0.00;0.00;;;;;
03057900;01;0;Ex 01 - De peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10;13.45;37.01;17.00;0.00;;;;;
03057900;02;0;Ex 02 - De peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos 0305.61.00 e 0305.62.00;13.45;37.01;17.00;0.00;;;;;
03061110;;0;Inteiras;13.45;20.01;0.00;0.00;;;;;
03061190;;0;Outras;13.45;20.01;0.00;0.00;;;;;
03061200;;0;--Lavagantes  Homarus spp. ;13.45;20.01;0.00;0.00;;;;;
03061400;;0;--Caranguejos;13.45;20.01;0.00;0.00;;;;;
03061500;;0;--Lagosta norueguesa  Nephrops norvegicus ;13.45;20.01;0.00;0.00;;;;;
03061610;;0;Inteiros;13.45;20.01;0.00;0.00;;;;;
03061690;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03061710;;0;Inteiros;13.45;20.01;0.00;0.00;;;;;
03061790;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03061910;;0;Krill  Euphausia superba ;13.45;20.01;0.00;0.00;;;;;
03061990;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03062100;;0;--Lagostas  Palinurus spp., Panulirus spp., Jasus spp. ;13.45;20.01;0.00;0.00;;;;;
03062200;;0;--Lavagantes  Homarus spp. ;13.45;20.01;0.00;0.00;;;;;
03062400;;0;--Caranguejos;13.45;20.01;0.00;0.00;;;;;
03062500;;0;--Lagosta norueguesa  Nephrops norvegicus ;13.45;20.01;0.00;0.00;;;;;
03062600;;0;--Camarões de água fria  Pandalus spp., Crangon crangon ;13.45;20.01;0.00;0.00;;;;;
03062700;;0;--Outros camarões;13.45;20.01;0.00;0.00;;;;;
03062910;;0;Lagosta de água doce  Cherax quadricarinatus ;13.45;20.01;0.00;0.00;;;;;
03062990;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03071100;;0;--Vivas, frescas ou refrigeradas;13.45;20.01;0.00;0.00;;;;;
03071900;;0;--Outras;13.45;20.01;0.00;0.00;;;;;
03072100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03072900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03073100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03073900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03074100;;0;--Vivas, frescas ou refrigeradas;13.45;20.01;0.00;0.00;;;;;
03074911;;0;Lulas  Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp. ;13.45;20.01;0.00;0.00;;;;;
03074919;;0;Outras;13.45;20.01;0.00;0.00;;;;;
03074990;;0;Outras;13.45;20.01;0.00;0.00;;;;;
03075100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03075910;;0;Congelados;13.45;20.01;0.00;0.00;;;;;
03075990;;0;Outros;13.45;20.01;0.00;0.00;;;;;
03076000;;0;-Caracóis, exceto os do mar;13.45;20.01;0.00;0.00;;;;;
03077100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03077900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03078100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03078900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03079100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03079900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03081100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03081900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03082100;;0;--Vivos, frescos ou refrigerados;13.45;20.01;0.00;0.00;;;;;
03082900;;0;--Outros;13.45;20.01;0.00;0.00;;;;;
03083000;;0;-Medusas  águas-vivas   Rhopilema spp. ;13.45;20.01;0.00;0.00;;;;;
03089000;;0;-Outros;13.45;20.01;0.00;0.00;;;;;
04011010;;0;Leite UHT  Ultra High Temperature ;4.20;19.85;7.00;0.00;;;;;
04011090;;0;Outros;4.20;11.82;0.00;0.00;;;;;
04012010;;0;Leite UHT  Ultra High Temperature ;4.20;19.85;7.00;0.00;;;;;
04012090;;0;Outros;4.20;11.82;0.00;0.00;;;;;
04014010;;0;Leite;4.20;11.82;0.00;0.00;;;;;
04014021;;0;UHT  Ultra High Temperature ;4.20;19.85;7.00;0.00;;;;;
04014021;01;0;Ex 01 - Acondicionado em recipiente metálico hermeticamente fechado;13.45;39.10;17.00;0.00;;;;;
04014029;;0;Outros;4.20;18.82;7.00;0.00;;;;;
04014029;01;0;Ex 01 - Acondicionados em recipientes metálicos hermeticamente fechados;13.45;38.07;17.00;0.00;;;;;
04015010;;0;Leite;4.20;18.82;7.00;0.00;;;;;
04015021;;0;UHT  Ultra High Temperature ;4.20;19.85;7.00;0.00;;;;;
04015021;01;0;Ex 01 - Acondicionado em recipiente metálico hermeticamente fechado;13.45;39.10;17.00;0.00;;;;;
04015029;;0;Outros;4.20;18.82;7.00;0.00;;;;;
04015029;01;0;Ex 01 - Acondicionados em recipientes metálicos hermeticamente fechados;13.45;38.07;17.00;0.00;;;;;
04021010;;0;Com um teor de arsênio, chumbo ou cobre, considerados isoladamente, inferior a 5 ppm;4.20;26.14;7.00;0.00;;;;;
04021090;;0;Outros;4.20;26.14;7.00;0.00;;;;;
04022110;;0;Leite integral;4.20;26.14;7.00;0.00;;;;;
04022120;;0;Leite parcialmente desnatado;4.20;26.14;7.00;0.00;;;;;
04022130;;0;Creme de leite;4.20;20.84;7.00;0.00;;;;;
04022910;;0;Leite integral;4.20;26.14;7.00;0.00;;;;;
04022920;;0;Leite parcialmente desnatado;4.20;26.14;7.00;0.00;;;;;
04022930;;0;Creme de leite;4.20;20.84;7.00;0.00;;;;;
04029100;;0;--Sem adição de açúcar ou de outros edulcorantes;4.20;19.85;7.00;0.00;;;;;
04029100;01;0;Ex 01 - Leite em estado líquido;13.45;39.10;17.00;0.00;;;;;
04029900;;0;--Outros;4.20;26.14;7.00;0.00;;;;;
04029900;01;0;Ex 01 - Leite em estado líquido;13.45;45.39;17.00;0.00;;;;;
04031000;;0;-Iogurte;4.20;25.84;12.00;0.00;;;;;
04031000;01;0;Ex 01 - Acondicionado em embalagem de apresentação;13.45;40.09;17.00;0.00;;;;;
04039000;;0;-Outros;4.20;25.84;12.00;0.00;;;;;
04039000;01;0;Ex 01 - Acondicionados em embalagem de apresentação;13.45;40.09;17.00;0.00;;;;;
04041000;;0;-Soro de leite, modificado ou não, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes;4.20;31.14;12.00;0.00;;;;;
04041000;01;0;Ex 01 - Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou sólido.;13.45;45.39;17.00;0.00;;;;;
04049000;;0;-Outros;4.20;24.85;12.00;0.00;;;;;
04049000;01;0;Ex 01 - Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou sólido.;13.45;39.10;17.00;0.00;;;;;
04051000;;0;-Manteiga;4.20;25.84;12.00;0.00;;;;;
04052000;;0;-Pasta de espalhar  pasta de barrar  de produtos provenientes do leite;4.20;30.84;17.00;0.00;;;;;
04059010;;0;Óleo butírico de manteiga  butter oil ;4.20;30.84;17.00;0.00;;;;;
04059090;;0;Outras;4.20;30.84;17.00;0.00;;;;;
04061010;;0;Mussarela;4.20;31.14;12.00;0.00;;;;;
04061090;;0;Outros;4.20;25.84;12.00;0.00;;;;;
04062000;;0;-Queijos ralados ou em pó, de qualquer tipo;4.20;25.84;12.00;0.00;;;;;
04063000;;0;-Queijos fundidos, exceto ralados ou em pó;4.20;25.84;12.00;0.00;;;;;
04064000;;0;-Queijos de pasta mofada e outros queijos que apresentem veios obtidos utilizando Penicillium roqueforti;4.20;25.84;12.00;0.00;;;;;
04069010;;0;Com um teor de umidade inferior a 36,0%, em peso  massa dura ;4.20;31.14;12.00;0.00;;;;;
04069020;;0;Com um teor de umidade superior ou igual a 36,0% e inferior a 46,0%, em peso  massa semidura ;4.20;31.14;12.00;0.00;;;;;
04069030;;0;Com um teor de umidade superior ou igual a 46,0% e inferior a 55,0%, em peso  massa macia ;4.20;25.84;12.00;0.00;;;;;
04069090;;0;Outros;4.20;25.84;12.00;0.00;;;;;
04071100;;0;--De aves da espécie Gallus domesticus;4.20;4.80;0.00;0.00;;;;;
04071900;;0;--Outros;4.20;4.80;0.00;0.00;;;;;
04072100;;0;--De aves da espécie Gallus domesticus;4.20;9.65;0.00;0.00;;;;;
04072900;;0;--Outros;4.20;9.65;0.00;0.00;;;;;
04079000;;0;-Outros;4.20;9.65;0.00;0.00;;;;;
04081100;;0;--Secas;4.20;27.76;17.00;0.00;;;;;
04081900;;0;--Outras;4.20;27.76;17.00;0.00;;;;;
04081900;01;0;Ex 01 - Frescas;13.45;37.01;17.00;0.00;;;;;
04089100;;0;--Secos;4.20;27.76;17.00;0.00;;;;;
04089900;;0;--Outros;4.20;27.76;17.00;0.00;;;;;
04089900;01;0;Ex 01 - Frescos;13.45;37.01;17.00;0.00;;;;;
04090000;;0;Mel natural.;4.20;13.84;0.00;0.00;;;;;
04090000;01;0;Ex 01 - Acondicionado em embalagem de apresentação;13.45;40.09;17.00;0.00;;;;;
04100000;;0;Produtos comestíveis de origem animal, não especificados nem compreendidos noutras posições.;4.20;29.85;17.00;0.00;;;;;
05010000;;0;Cabelos em bruto, mesmo lavados ou desengordurados, desperdícios de cabelo.;13.45;18.90;0.00;0.00;;;;;
05021011;;0;Lavadas, alvejadas ou desengorduradas, mesmo tintas;13.45;18.90;0.00;0.00;;;;;
05021019;;0;Outras;13.45;18.90;0.00;0.00;;;;;
05021090;;0;Outros;13.45;18.90;0.00;0.00;;;;;
05029010;;0;Pelos;13.45;18.90;0.00;0.00;;;;;
05029020;;0;Desperdícios;13.45;18.90;0.00;0.00;;;;;
05040011;;0;De bovinos;13.45;18.90;0.00;0.00;;;;;
05040012;;0;De ovinos;13.45;18.90;0.00;0.00;;;;;
05040013;;0;De suínos;13.45;18.90;0.00;0.00;;;;;
05040019;;0;Outras;13.45;18.90;0.00;0.00;;;;;
05040090;;0;Outros;13.45;16.57;0.00;0.00;;;;;
05051000;;0;-Penas dos tipos utilizados para enchimento ou estofamento, penugem;13.45;18.90;0.00;0.00;;;;;
05059000;;0;-Outros;13.45;18.90;0.00;0.00;;;;;
05061000;;0;-Osseína e ossos acidulados;13.45;18.90;0.00;0.00;;;;;
05069000;;0;-Outros;4.20;9.65;0.00;0.00;;;;;
05071000;;0;-Marfim, pó e desperdícios de marfim;13.45;18.90;0.00;0.00;;;;;
05079000;;0;-Outros;13.45;18.90;0.00;0.00;;;;;
05080000;;0;Coral e matérias semelhantes, em bruto ou simplesmente preparados, mas não trabalhados de outro modo, conchas e carapaças de moluscos, crustáceos ou de equinodermes e ossos de sépias, em bruto ou simplesmente preparados, mas não cortados em forma determin;13.45;18.90;0.00;0.00;;;;;
05100010;;0;Pâncreas de bovino;4.20;4.80;0.00;0.00;;;;;
05100090;;0;Outros;13.45;15.34;0.00;0.00;;;;;
05111000;;0;-Sêmen de bovino;4.20;4.80;0.00;0.00;;;;;
05119110;;0;Ovas de peixe fecundadas, para reprodução;13.45;14.05;0.00;0.00;;;;;
05119190;;0;Outros;13.45;18.90;0.00;0.00;;;;;
05119910;;0;Embriões de animais;4.20;4.80;0.00;0.00;;;;;
05119920;;0;Sêmen animal;4.20;4.80;0.00;0.00;;;;;
05119930;;0;Ovos de bicho-da-sêda;13.45;14.05;0.00;0.00;;;;;
05119991;;0;Crinas e seus desperdícios, mesmo em mantas, com ou sem suportes;13.45;18.90;0.00;0.00;;;;;
05119999;;0;Outros;13.45;18.90;0.00;0.00;;;;;
06011000;;0;-Bulbos, tubérculos, raízes tuberosas, rebentos e rizomas, em repouso vegetativo;4.20;4.80;0.00;0.00;;;;;
06012000;;0;-Bulbos, tubérculos, raízes tuberosas, rebentos e rizomas, em vegetação ou em flor, mudas, plantas e raízes de chicória;4.20;4.80;0.00;0.00;;;;;
06021000;;0;-Estacas não enraizadas e enxertos;13.45;27.34;12.00;0.00;;;;;
06022000;;0;-Árvores, arbustos e silvados, de frutos comestíveis, enxertados ou não;13.45;27.34;12.00;0.00;;;;;
06023000;;0;-Rododendros e azaleias, enxertados ou não;13.45;27.34;12.00;0.00;;;;;
06024000;;0;-Roseiras, enxertadas ou não;13.45;27.34;12.00;0.00;;;;;
06029010;;0;Micélios de cogumelos;13.45;27.34;12.00;0.00;;;;;
06029021;;0;De orquídea;13.45;26.05;12.00;0.00;;;;;
06029029;;0;Outras;13.45;26.05;12.00;0.00;;;;;
06029081;;0;De cana-de-açúcar;4.20;16.80;12.00;0.00;;;;;
06029082;;0;De videira;4.20;16.80;12.00;0.00;;;;;
06029083;;0;De café;4.20;16.80;12.00;0.00;;;;;
06029089;;0;Outras;4.20;16.80;12.00;0.00;;;;;
06029090;;0;Outras;13.45;27.34;12.00;0.00;;;;;
06031100;;0;--Rosas;13.45;32.01;12.00;0.00;;;;;
06031200;;0;--Cravos;13.45;32.01;12.00;0.00;;;;;
06031300;;0;--Orquídeas;13.45;32.01;12.00;0.00;;;;;
06031400;;0;--Crisântemos;13.45;32.01;12.00;0.00;;;;;
06031500;;0;--Lírios  Lilium spp. ;13.45;32.01;12.00;0.00;;;;;
06031900;;0;--Outros;13.45;32.01;12.00;0.00;;;;;
06039000;;0;-Outros;13.45;32.01;12.00;0.00;;;;;
06042000;;0;-Frescos;13.45;30.90;12.00;0.00;;;;;
06049000;;0;-Outros;13.45;30.90;12.00;0.00;;;;;
07011000;;0;-Para semeadura;4.20;21.80;17.00;0.00;;;;;
07019000;;0;-Outras;4.20;27.76;17.00;0.00;;;;;
07020000;;0;Tomates, frescos ou refrigerados.;4.20;27.76;17.00;0.00;;;;;
07031011;;0;Para semeadura;4.20;21.80;17.00;0.00;;;;;
07031019;;0;Outras;4.20;27.76;17.00;0.00;;;;;
07031021;;0;Para semeadura;4.20;21.80;17.00;0.00;;;;;
07031029;;0;Outras;4.20;27.76;17.00;0.00;;;;;
07032010;;0;Para semeadura;4.20;21.80;17.00;0.00;;;;;
07032090;;0;Outros;4.20;38.79;17.00;0.00;;;;;
07039010;;0;Para semeadura;4.20;21.80;17.00;0.00;;;;;
07039090;;0;Outros;4.20;27.76;17.00;0.00;;;;;
07041000;;0;-Couve-flor e brócolis;4.20;27.76;17.00;0.00;;;;;
07042000;;0;-Couve-de-bruxelas;4.20;27.76;17.00;0.00;;;;;
07049000;;0;-Outros;4.20;27.76;17.00;0.00;;;;;
07051100;;0;--Repolhudas;4.20;27.76;17.00;0.00;;;;;
07051900;;0;--Outras;4.20;27.76;17.00;0.00;;;;;
07052100;;0;--Endívia  Cichorium intybus var. foliosum ;4.20;27.76;17.00;0.00;;;;;
07052900;;0;--Outras;4.20;27.76;17.00;0.00;;;;;
07061000;;0;-Cenouras e nabos;4.20;27.76;17.00;0.00;;;;;
07069000;;0;-Outros;4.20;27.76;17.00;0.00;;;;;
07070000;;0;Pepinos e pepininhos  cornichons , frescos ou refrigerados.;4.20;27.76;17.00;0.00;;;;;
07081000;;0;-Ervilhas  Pisum sativum ;4.20;27.76;17.00;0.00;;;;;
07082000;;0;-Feijões  Vigna spp., Phaseolus spp. ;4.20;10.76;0.00;0.00;;;;;
07089000;;0;-Outros legumes de vagem;4.20;27.76;17.00;0.00;;;;;
07092000;;0;-Aspargos;4.20;27.76;17.00;0.00;;;;;
07093000;;0;-Beringelas;4.20;27.76;17.00;0.00;;;;;
07094000;;0;-Aipo, exceto aipo-rábano;4.20;27.76;17.00;0.00;;;;;
07095100;;0;--Cogumelos do gênero Agaricus;4.20;27.76;17.00;0.00;;;;;
07095900;;0;--Outros;4.20;27.76;17.00;0.00;;;;;
07096000;;0;-Pimentões e pimentas dos gêneros Capsicum ou Pimenta;4.20;27.76;17.00;0.00;;;;;
07097000;;0;-Espinafres, espinafres-da-nova-zelândia e espinafres gigantes;4.20;27.76;17.00;0.00;;;;;
07099100;;0;--Alcachofras;4.20;27.76;17.00;0.00;;;;;
07099200;;0;--Azeitonas;4.20;27.76;17.00;0.00;;;;;
07099300;;0;--Abóboras, abobrinhas e cabaças  Curcubita spp. ;4.20;27.76;17.00;0.00;;;;;
07099911;;0;Para semeadura;4.20;21.80;17.00;0.00;;;;;
07099919;;0;Outros;4.20;27.76;17.00;0.00;;;;;
07099990;;0;Outros;4.20;27.76;17.00;0.00;;;;;
07101000;;0;-Batatas;4.20;27.76;17.00;0.00;;;;;
07102100;;0;--Ervilhas  Pisum sativum ;4.20;27.76;17.00;0.00;;;;;
07102200;;0;--Feijões  Vigna spp., Phaseolus spp. ;4.20;10.76;0.00;0.00;;;;;
07102900;;0;--Outros;4.20;27.76;17.00;0.00;;;;;
07103000;;0;-Espinafres, espinafres-da-nova-zelândia e espinafres gigantes;4.20;27.76;17.00;0.00;;;;;
07104000;;0;-Milho doce;4.20;17.76;7.00;0.00;;;;;
07108000;;0;-Outros produtos hortícolas;4.20;27.76;17.00;0.00;;;;;
07109000;;0;-Misturas de produtos hortícolas;4.20;27.76;17.00;0.00;;;;;
07112010;;0;Com água salgada;4.20;27.76;17.00;0.00;;;;;
