codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
03023300;;0;"Bonitos-listrados,etc.frescos,refrig.exc. files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03023400;;0;"Albacoras-bandolim (patutos) thunnus thinnus";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03023500;;0;"Atuns azuis (thunnus thinnus (…)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03023600;;0;"Atuns do sul thunnus maccoyii";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03023900;;0;"Outs.atuns frescos,refrig.exc.files, outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024100;;0;"Arenques frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024210;;0;"Anchoitas frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024290;;0;"Outras anchovas frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024300;;0;"Sardinhas frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024400;;0;"Cavalinhas frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024500;;0;"Chicharros frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024600;;0;"Bijupirás frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024700;;0;"Espadartes frescos/refrigerados,exc. files,outs.carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024910;;0;"Espadins, marlins, veleiros (Istiophoridae)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03024990;;0;"Outros";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025100;;0;"Bacalhau do atlantico (...), bacalhau da groelandia (…) e bacalhau do pacífico (...), frescos/refrigerados, exc.files,etc.";4.20;6.20;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025200;;0;"Bacalhau haddoch ou lubina, frescos/refrigerados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025300;;0;"Bacalhau saithe frescos/refrigerados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025400;;0;"Merluzas e abróteas, frescos/refrigerados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025500;;0;"Merluza do alasca, frescos/refrigerados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025600;;0;"Verdinhos (…), frescos/refrigerados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03025900;;0;"Outros peixes das fam. bregmacerotidae, gadidae, etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03027100;;0;"Tilápias frescas,refrig.exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03027210;;0;"Bagres (...),frescas,refrig.exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03027290;;0;"Outros bagres, frescas,refrig.exc.files, outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03027300;;0;"Carpas,frescas,refrig.exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03027400;;0;"Enguias, frescas,refrig.exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03027900;;0;"Outros,frescas,refrig.exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028100;;0;"Esqualos frescos,refrig.exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028200;;0;"Raias, frescos,refrig.exc.files, outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028310;;0;"Merluzas-negras (dissostichus eleginoides)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028320;;0;"Merluzas antárticas (dissostichus mawsoni)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028400;;0;"Robalos, frescos,refrig.exc.files, outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028500;;0;"Pargos ou sargos, frescos,refrig.exc.files, outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028910;;0;"Pargo (Lutjanus purpureus)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028921;;0;"Cherne-poveiro (polyprion americanus), frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028922;;0;"Garoupas (acanthistius spp)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028923;;0;"Esturjões (ascipenser baeri)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028924;;0;"Peixes-rei (atherindae spp)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028931;;0;"Curimatas (prochilodus spp.), fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028932;;0;"Tilapias, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028933;;0;"Surubins (pseudoplatystoma spp.), fres. ou refrig.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028934;;0;"Traíras (hoplias malabaricus & h. cf. lacerdae)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028935;;0;"Piaus (leporinus spp.), fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028936;;0;"Tainhas, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028937;;0;"Pirarucu (arapaima gigas), fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028938;;0;"Pescadas, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028941;;0;"Piramutabas, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028942;;0;"Douradas, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028943;;0;"Pacus, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028944;;0;"Tambaquis, fresco ou refrigerado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028945;;0;"Tambacu fresco ou resfriado";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03028990;;0;"Outs.peixes frescos,refrig.exc.files, outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03029100;;0;"Fígados, ovas e gônadas masculinas";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03029200;;0;"Barbatanas de tubarão";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03029900;;0;"Outros";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03031100;;0;"Salmoesvermelhos,congelados,exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03031200;;0;"Oiutros salmoes do pacífico ,congelados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03031300;;0;"Salmoes-do-atlantico e danubio,congelados, exc.files,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03031400;;0;"Trutas (salmo trutta,etc.) congeladas, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03031900;;0;"Outs.salmonideos congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03032300;;0;"Tilapias";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03032410;;0;"Bagres congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03032490;;0;"Outros bagres congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03032500;;0;"Carpas congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03032600;;0;"Enguias congeladas,exc.files,outs.carnes, figados,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03032900;;0;"Outros tilapias, bagres, perca-do-nilo (...), congeladas,exc.files,outs.carnes, figados,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03033100;;0;"Linguados-gigantes congelados,exc.files. outs. carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03033200;;0;"Solhas ou patrucas,congeladas,exc.files, outs. carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03033300;;0;"Linguados congelados,exc.files,outs.carnes, figados,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03033400;;0;"Pregados,congelados,exc.files, outs. carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03033900;;0;"Outs.peixes chatos,congelados,exc.files, outs. carnes,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034100;;0;"Albacoras brancas,congelados, exc. files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034200;;0;"Albacoras/laje,congeladas, exc.files,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034300;;0;"Bonitos-listrados,etc.congelados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034400;;0;"Albacoras-bandolin (patudos) congelados, exc.files, outs. carnes,figados,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034500;;0;"Atuns-azuis (...), congelados,exc.files, outs.carnes, figados,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034600;;0;"Atuns do sul congelados,exc.files, outs. carnes,figados,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03034900;;0;"Outs.atuns congelados,exc.files,outs. carnes, figados,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035100;;0;"Arenques congelados,exc.files,outs. carnes, figados,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035300;;0;"Sardinhas, (…) anchovetas, congeladas, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035400;;0;"Cavalinhas,congeladas, exc. files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035500;;0;"Chicharros,congeladas, exc. files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035600;;0;"Bijupirás,congeladas, exc. files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035700;;0;"Espadartes congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035910;;0;"Espadins, marlins, veleiros (Istiophoridae)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035920;;0;"Anchoita (Engraulis anchoita)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03035990;;0;"Outros";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036300;;0;"Bacalhau do atlantico,bacalhau da groelandia (...), congelados,exc.files, outs. carnes,etc.";4.20;6.20;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036400;;0;"Haddocks congelados,exc.files,outs. carnes, figados,etc";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036500;;0;"Saithe congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036600;;0;"Merluzas e abroteas,congeladas, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036700;;0;"Merluzas do alasca,congeladas, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036800;;0;"Verdinhos,congelados, exc.files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036910;;0;"Merluzas rosadas congelados,exc.files,outs. carnes, etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03036990;;0;"Outros peixes das famílias bregmacerotidae (...), congelados,exc.files,outs. carnes, etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038111;;0;"Tubaroes-azuis inteiros,congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038112;;0;"Tubaroes-azuis, congelad.eviscerad. s/cabeca, s/barbatana";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038113;;0;"Tubaroes-azuis,congelados,em pedacos, com pele";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038114;;0;"Tubaroes-azuis,congelados,em pedacos, sem pele";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038119;;0;"Outros  tubaroes-azuis congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038190;;0;"Outs.peixes esqualos,congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038200;;0;"Raias,congeladas";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038311;;0;"Merluzas negras congelados,exc.files, outs. carnes, etc. evisceradas, sem cabeça e sem cauda";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038319;;0;"Outras merluzas";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038321;;0;"Meluzas do antartico evisceradas, sem cabeça e sem cauda";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038329;;0;"Outras merluzas do antartico";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038400;;0;"Robalos congeladas,exc. files,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038910;;0;"Corvinas congeladas,exc.files,outs.carnes, figados,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038920;;0;"Pescadas congeladas,exc.files,outs.carnes, figados,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038932;;0;"Pargos congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038933;;0;"Peixes-sapo congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038941;;0;"Chernes-poveiro congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038942;;0;"Garoupas congelados,exc.files,outs. carnes, etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038943;;0;"Tainhas congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038944;;0;"Esturjões congelados,exc.files,outs. carnes, etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038945;;0;"Peixes-rei congelados,exc.files,outs. carnes, etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038946;;0;"Nototenias congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038951;;0;"Curimatãs congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038952;;0;"Tilapias congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038953;;0;"Surubins congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038954;;0;"Trairas congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038955;;0;"Piaus congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038956;;0;"Pirarucus congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038961;;0;"Piramutabas congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038962;;0;"Douradas congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038963;;0;"Pacus congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038964;;0;"Tambaquis congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038965;;0;"Tambacus congelados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03038990;;0;"Outs.peixes congelados,exc.files,outs. carnes,etc.";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03039100;;0;"Fígados, ovas e gônadas masculinas";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03039200;;0;"Barbatanas de tubarão";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03039910;;0;"Cabeças de Merluza negra (Dissostichus eleginoides)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03039920;;0;"Cabeças de Merluza antártica (Dissostichus mawsoni)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03039990;;0;"Outros";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03043100;;0;"Files de tilapias,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03043210;;0;"Files de bagres,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03043290;;0;"Files de outros bagres,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03043300;;0;"Files de perca-do-nilo,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03043900;;0;"Outros files,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044100;;0;"Files e outs.carnes de salmões do pacífico,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044200;;0;"Files e outs.carnes de trutas,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044300;;0;"Files e outs.carnes de peixes chatos,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044400;;0;"Files e outs.carnes de peixes da família  das bregmacerotidae,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044500;;0;"Files e outs.carnes de espadarte,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044600;;0;"Files e outs.carnes de merluza-negra e merluza-antártica,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044700;;0;"Cação e Outros tubarões";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044800;;0;"Raias (rajidae)";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044910;;0;"Files e outs.carnes de cherne-poveiro, frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044920;;0;"Files e outs.carnes de garoupa,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03044990;;0;"Files e outs.carnes de outros peixes,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03045100;;0;"Files e outs.carnes de tilápias,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03045200;;0;"Files e outs.carnes de salmonídeos,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
03045300;;0;"Files e outs.carnes de peixes da família  das bregmacerotidae,frescos ou refrigerados";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
